make	model	body style	year	mileage	engine	fuel type	number of owners	price
Mazda	Mazda6	i Touring Automatic	2014	94,208	2.5L Inline-4 Gas	Gas	2	9,950
Mazda	Mazda3	i Grand Touring 4-Door Automatic	2014	105,003	2.0L Inline-4 Gas	Gas	3	9,988
Mazda	CX-5	Grand Touring AWD Automatic	2014	109,908	2.5L Inline-4 Gas	Gas	2	10,500
Mazda	Mazda6	i Grand Touring Automatic	2014	68,620	2.5L Inline-4 Gas	Gas	2	11,252
Mazda	Mazda3	i Touring 5-Door Automatic	2014	102,388	2.0L Inline-4 Gas	Gas	1	7,375
Mazda	Mazda3	s Grand Touring 5-Door Automatic	2014	62,712	2.5L Inline-4 Gas	Gas	1	11,980
Mazda	Mazda3	s Grand Touring 4-Door Automatic	2014	49,214	2.5L Inline-4 Gas	Gas	1	12,000
Mazda	CX-5	Grand Touring FWD Automatic	2014	58,392	2.5L Inline-4 Gas	Gas	2	13,488
Mazda	Mazda3	i Sport 4-Door Automatic	2014	107,687	2.0L Inline-4 Gas	Gas	2	7,399
Mazda	Mazda6	i Touring Automatic	2014	122,038	2.5L Inline-4 Gas	Gas	1	8,495
Mazda	CX-5	Touring FWD Automatic	2014	115,823	2.5L Inline-4 Gas	Gas	3	9,000
Mazda	CX-9	Touring FWD	2014	114,532	3.7L V-6 Gas	Gas	1	9,000
Mazda	CX-5	Sport FWD Manual	2014	104,208	2.0L Inline-4 Gas	Gas	2	7,999
Mazda	Mazda3	i Grand Touring 5-Door Manual	2014	39,924	2.0L Inline-4 Gas	Gas	1	13,590
Mazda	CX-5	Grand Touring AWD Automatic	2014	103,411	2.5L Inline-4 Gas	Gas	1	11,995
Mazda	Mazda3	i SV 4-Door Automatic	2014	73,074	2.0L Inline-4 Gas	Gas	2	8,394
Mazda	CX-9	Touring FWD	2014	31,544	3.7L V-6 Gas	Gas	2	14,950
Mazda	CX-9	Grand Touring AWD	2014	86,816	3.7L V-6 Gas	Gas	2	12,000
Mazda	CX-5	Grand Touring AWD Automatic	2014	55,946	2.5L Inline-4 Gas	Gas	1	14,998
Mazda	Mazda6	i Touring Automatic	2014	67,019	2.5L Inline-4 Gas	Gas	2	11,995
Mazda	Mazda3	i Sport 5-Door Automatic	2014	70,861	2.0L Inline-4 Gas	Gas	1	9,940
Mazda	Mazda3	i Touring 5-Door Automatic	2014	68,353	2.0L Inline-4 Gas	Gas	3	10,495
Mazda	Mazda6	i Touring Automatic	2014	144,489	2.5L Inline-4 Gas	Gas	3	6,890
Mazda	Mazda3	i Sport 4-Door Automatic	2014	89,857	2.0L Inline-4 Gas	Gas	1	8,857
Mazda	Mazda5	Grand Touring Automatic	2014	66,296	2.5L Inline-4 Gas	Gas	2	9,999
Mazda	CX-5	Touring AWD Automatic	2014	198,367	2.5L Inline-4 Gas	Gas	1	6,750
Mazda	Mazda6	i Touring Automatic	2014	84,100	2.5L Inline-4 Gas	Gas	2	9,998
Mazda	CX-5	Grand Touring FWD Automatic	2014	96,044	2.5L Inline-4 Gas	Gas	2	11,980
Mazda	Mazda3	i Touring 4-Door Automatic	2014	78,338	2.0L Inline-4 Gas	Gas	1	10,487
Mazda	CX-5	Grand Touring FWD Automatic	2014	110,018	2.5L Inline-4 Gas	Gas	2	10,000
Mazda	CX-5	Sport FWD Automatic	2014	66,558	2.0L Inline-4 Gas	Gas	2	11,434
Mazda	Mazda3	i Touring 4-Door Automatic	2014	106,923	2.0L Inline-4 Gas	Gas	2	6,995
Mazda	Mazda6	i Touring Automatic	2014	107,879	2.5L Inline-4 Gas	Gas	2	8,995
Mazda	Mazda6	i Grand Touring Automatic	2014	33,974	2.5L Inline-4 Gas	Gas	1	14,500
Mazda	CX-5	Grand Touring AWD Automatic	2014	94,784	2.5L Inline-4 Gas	Gas	1	12,494
Mazda	Mazda5	Grand Touring Automatic	2014	126,525	2.5L Inline-4 Gas	Gas	1	4,999
Mazda	CX-5	Sport FWD Automatic	2014	94,313	2.0L Inline-4 Gas	Gas	3	9,987
Mazda	CX-9	Grand Touring AWD	2014	113,513	3.7L V-6 Gas	Gas	2	11,000
Mazda	Mazda3	i Touring 4-Door Automatic	2014	118,262	2.0L Inline-4 Gas	Gas	1	7,990
Mazda	CX-5	Grand Touring AWD Automatic	2014	126,159	2.5L Inline-4 Gas	Gas	1	11,788
Mazda	Mazda3	i Grand Touring 5-Door Automatic	2014	121,411	2.0L Inline-4 Gas	Gas	1	9,000
Mazda	Mazda6	i Grand Touring Automatic	2014	78,570	2.5L Inline-4 Gas	Gas	1	10,995
Mazda	CX-9	Touring FWD	2014	114,060	3.7L V-6 Gas	Gas	2	8,994
Mazda	Mazda3	i Grand Touring 5-Door Automatic	2014	62,323	2.0L Inline-4 Gas	Gas	1	11,988
Mazda	Mazda6	i Grand Touring Automatic	2014	65,801	2.5L Inline-4 Gas	Gas	1	12,197
Mazda	CX-9	Sport FWD	2014	80,879	3.7L V-6 Gas	Gas	1	10,224
Mazda	Mazda3	i Touring 4-Door Automatic	2014	101,576	2.0L Inline-4 Gas	Gas	2	9,000
Mazda	CX-5	Touring FWD Automatic	2014	58,993	2.5L Inline-4 Gas	Gas	2	13,733
Mazda	CX-5	Grand Touring FWD Automatic	2014	84,345	2.5L Inline-4 Gas	Gas	1	12,594
Mazda	Mazda6	i Grand Touring Automatic	2014	89,251	2.5L Inline-4 Gas	Gas	1	12,500
Mazda	CX-5	Touring AWD Automatic	2014	44,195	2.5L Inline-4 Gas	Gas	2	13,991
Mazda	CX-5	Grand Touring AWD Automatic	2014	108,023	2.5L Inline-4 Gas	Gas	1	11,999
Mazda	CX-5	Sport FWD Manual	2014	102,950	2.0L Inline-4 Gas	Gas	1	8,991
Mazda	CX-5	Grand Touring FWD Automatic	2014	78,337	2.5L Inline-4 Gas	Gas	2	12,999
Mazda	Mazda6	i Sport Automatic	2014	115,380	2.5L Inline-4 Gas	Gas	1	8,459
Mazda	CX-5	Touring FWD Automatic	2014	86,291	2.5L Inline-4 Gas	Gas	1	11,498
Mazda	CX-9	Grand Touring FWD	2014	101,338	3.7L V-6 Gas	Gas	2	8,995
Mazda	Mazda6	i Grand Touring Automatic	2014	64,452	2.5L Inline-4 Gas	Gas	3	12,432
Mazda	Mazda6	i Touring Automatic	2014	42,724	2.5L Inline-4 Gas	Gas	2	10,691
Mazda	CX-5	Touring AWD Automatic	2014	94,347	2.5L Inline-4 Gas	Gas	1	12,950
Mazda	Mazda6	i Touring Automatic	2014	139,896	2.5L Inline-4 Gas	Gas	2	8,800
Mazda	Mazda3	i Grand Touring 4-Door Automatic	2014	72,811	2.0L Inline-4 Gas	Gas	2	10,812
Mazda	CX-5	Grand Touring AWD Automatic	2014	79,965	2.5L Inline-4 Gas	Gas	3	13,395
Mazda	Mazda6	i Touring Automatic	2014	70,423	2.5L Inline-4 Gas	Gas	1	11,991
Mazda	Mazda5	Sport Automatic	2014	116,888	2.5L Inline-4 Gas	Gas	3	6,552
Mazda	Mazda6	i Touring Automatic	2014	106,524	2.5L Inline-4 Gas	Gas	2	8,785
Mazda	Mazda3	s Grand Touring 5-Door Automatic	2014	79,446	2.5L Inline-4 Gas	Gas	1	12,117
Mazda	Mazda6	i Grand Touring Automatic	2014	74,958	2.5L Inline-4 Gas	Gas	2	13,990
Mazda	Mazda6	i Touring Manual	2014	106,232	2.5L Inline-4 Gas	Gas	1	8,995
Mazda	Mazda3	s Touring 4-Door Automatic	2014	97,793	2.5L Inline-4 Gas	Gas	2	10,599
Mazda	MX-5 Miata	Sport Automatic	2014	81,596	2.0L Inline-4 Gas	Gas	2	10,790
Mazda	Mazda3	i Touring 5-Door Automatic	2014	75,403	2.0L Inline-4 Gas	Gas	1	9,985
Mazda	Mazda3	i Touring 4-Door Automatic	2014	98,437	2.0L Inline-4 Gas	Gas	1	8,899
Mazda	CX-5	Grand Touring AWD Automatic	2014	41,980	2.5L Inline-4 Gas	Gas	1	15,400
Mazda	CX-5	Sport FWD Automatic	2014	88,063	2.0L Inline-4 Gas	Gas	2	10,995
Mazda	Mazda5	Sport Automatic	2014	89,000	2.5L Inline-4 Gas	Gas	2	7,995
Mazda	Mazda3	s Touring 4-Door Automatic	2014	133,521	2.5L Inline-4 Gas	Gas	1	7,894
Mazda	Mazda5	Sport Automatic	2014	94,280	2.5L Inline-4 Gas	Gas	3	7,881
Mazda	CX-5	Grand Touring FWD Automatic	2014	48,490	2.5L Inline-4 Gas	Gas	1	14,000
Mazda	CX-5	Touring AWD Automatic	2014	49,932	2.5L Inline-4 Gas	Gas	1	15,590
Mazda	Mazda3	i Touring 4-Door Manual	2014	58,071	2.0L Inline-4 Gas	Gas	2	9,999
Mazda	CX-5	Touring FWD Automatic	2014	87,922	2.5L Inline-4 Gas	Gas	1	11,995
Mazda	CX-5	Grand Touring AWD Automatic	2014	85,240	2.5L Inline-4 Gas	Gas	1	13,173
Mazda	CX-5	Grand Touring FWD Automatic	2014	105,582	2.5L Inline-4 Gas	Gas	1	10,977
Mazda	CX-5	Grand Touring AWD Automatic	2014	88,711	2.5L Inline-4 Gas	Gas	1	13,750
Mazda	CX-5	Sport FWD Manual	2014	120,862	2.0L Inline-4 Gas	Gas	2	9,217
Mazda	Mazda6	i Touring Automatic	2014	99,377	2.5L Inline-4 Gas	Gas	3	8,985
Mazda	CX-5	Touring FWD Automatic	2015	96,623	2.5L Inline-4 Gas	Gas	2	9,486
Mazda	CX-5	Grand Touring AWD Automatic	2015	95,609	2.5L Inline-4 Gas	Gas	1	12,955
Mazda	Mazda6	i Grand Touring Automatic	2015	42,897	2.5L Inline-4 Gas	Gas	2	14,988
Mazda	Mazda3	i Sport 4-Door Automatic	2015	137,000	2.0L Inline-4 Gas	Gas	2	6,000
Mazda	Mazda3	s Touring 5-Door Automatic	2015	138,669	2.5L Inline-4 Gas	Gas	1	8,377
Mazda	Mazda3	i Touring 4-Door Automatic	2015	73,526	2.0L Inline-4 Gas	Gas	2	9,995
Mazda	Mazda3	s Touring 5-Door Automatic	2015	48,707	2.5L Inline-4 Gas	Gas	2	10,589
Mazda	Mazda6	i Touring Manual	2015	88,707	2.5L Inline-4 Gas	Gas	4	9,999
Mazda	Mazda6	i Grand Touring Automatic	2015	51,571	2.5L Inline-4 Gas	Gas	3	11,995
Mazda	Mazda3	i Sport 4-Door Automatic	2015	84,189	2.0L Inline-4 Gas	Gas	2	8,990
Mazda	CX-5	Grand Touring AWD Automatic	2015	66,428	2.5L Inline-4 Gas	Gas	1	14,990
Mazda	CX-5	Touring FWD Automatic	2015	71,769	2.5L Inline-4 Gas	Gas	2	11,998
Mazda	Mazda3	i Grand Touring 5-Door Automatic	2015	63,722	2.0L Inline-4 Gas	Gas	2	11,990
Mazda	CX-5	Grand Touring FWD Automatic	2015	90,807	2.5L Inline-4 Gas	Gas	2	11,991
Mazda	Mazda3	i Touring 5-Door Automatic	2015	59,886	2.0L Inline-4 Gas	Gas	1	9,995
Mazda	Mazda3	i Touring 4-Door Automatic	2015	55,882	2.0L Inline-4 Gas	Gas	1	10,977
Mazda	Mazda3	i Touring 4-Door Automatic	2015	134,000	2.0L Inline-4 Gas	Gas	2	6,957
Mazda	CX-5	Touring FWD Automatic	2015	140,814	2.5L Inline-4 Gas	Gas	2	7,495
Mazda	CX-5	Touring FWD Automatic	2015	44,456	2.5L Inline-4 Gas	Gas	1	14,990
Mazda	CX-5	Touring FWD Automatic	2015	67,813	2.5L Inline-4 Gas	Gas	2	12,864
Mazda	CX-5	Grand Touring AWD Automatic	2015	125,740	2.5L Inline-4 Gas	Gas	2	11,950
Mazda	Mazda3	i Sport 5-Door Automatic	2015	48,092	2.0L Inline-4 Gas	Gas	1	10,488
Mazda	CX-5	Touring FWD Automatic	2015	65,204	2.5L Inline-4 Gas	Gas	1	10,990
Mazda	Mazda6	i Touring Automatic	2015	82,900	2.5L Inline-4 Gas	Gas	2	8,995
Mazda	CX-5	Sport FWD Automatic	2015	64,880	2.0L Inline-4 Gas	Gas	2	10,995
Mazda	CX-9	Sport FWD	2015	80,755	3.7L V-6 Gas	Gas	1	12,990
Mazda	Mazda3	i Touring 4-Door Automatic	2015	62,162	2.0L Inline-4 Gas	Gas	2	10,990
Mazda	Mazda3	i Touring 5-Door Automatic	2015	42,247	2.0L Inline-4 Gas	Gas	2	10,999
Mazda	Mazda3	i Sport 4-Door Automatic	2015	90,838	2.0L Inline-4 Gas	Gas	1	7,999
Mazda	Mazda3	i Sport 4-Door Automatic	2015	65,119	2.0L Inline-4 Gas	Gas	2	9,923
Mazda	Mazda6	i Grand Touring Automatic	2015	57,456	2.5L Inline-4 Gas	Gas	1	14,867
Mazda	Mazda3	i Touring 4-Door Automatic	2015	161,366	2.0L Inline-4 Gas	Gas	1	6,990
Mazda	CX-5	Grand Touring AWD Automatic	2015	81,477	2.5L Inline-4 Gas	Gas	1	14,995
Mazda	Mazda3	i Touring 4-Door Automatic	2015	161,366	2.0L Inline-4 Gas	Gas	1	6,990
Mazda	CX-5	Grand Touring AWD Automatic	2015	81,477	2.5L Inline-4 Gas	Gas	1	14,995
Mazda	Mazda6	i Touring Automatic	2015	98,568	2.5L Inline-4 Gas	Gas	2	11,495
Mazda	Mazda3	i Grand Touring 4-Door Automatic	2015	74,101	2.0L Inline-4 Gas	Gas	2	10,995
Mazda	Mazda3	i Sport 4-Door Automatic	2015	99,254	2.0L Inline-4 Gas	Gas	2	8,900
Mazda	Mazda3	s Grand Touring 5-Door Automatic	2015	75,281	2.5L Inline-4 Gas	Gas	2	10,999
Mazda	CX-5	Touring FWD Automatic	2015	95,830	2.5L Inline-4 Gas	Gas	1	11,556
Mazda	Mazda3	i Sport 5-Door Manual	2015	49,658	2.0L Inline-4 Gas	Gas	2	11,294
Mazda	CX-5	Touring AWD Automatic	2015	64,525	2.5L Inline-4 Gas	Gas	3	14,990
Mazda	CX-5	Sport 2.5L AWD Automatic	2015	81,253	2.5L Inline-4 Gas	Gas	3	12,998
Mazda	Mazda3	i Sport 4-Door Automatic	2015	22,000	2.0L Inline-4 Gas	Gas	1	11,490
Mazda	Mazda6	i Grand Touring Automatic	2015	77,520	2.5L Inline-4 Gas	Gas	2	11,991
Mazda	CX-5	Grand Touring AWD Automatic	2015	74,108	2.5L Inline-4 Gas	Gas	1	14,874
Mazda	Mazda6	i Touring Automatic	2015	51,429	2.5L Inline-4 Gas	Gas	3	14,541
Mazda	CX-5	Grand Touring FWD Automatic	2015	111,225	2.5L Inline-4 Gas	Gas	2	10,995
Mazda	CX-5	Touring FWD Automatic	2015	112,205	2.5L Inline-4 Gas	Gas	2	10,500
Mazda	CX-5	Grand Touring FWD Automatic	2015	53,938	2.5L Inline-4 Gas	Gas	2	14,545
Mazda	Mazda3	i Sport 4-Door Automatic	2015	64,208	2.0L Inline-4 Gas	Gas	3	10,453
Mazda	Mazda3	i Sport 5-Door Automatic	2015	79,030	2.0L Inline-4 Gas	Gas	1	11,500
Mazda	Mazda3	i SV 4-Door Automatic	2015	102,827	2.0L Inline-4 Gas	Gas	1	7,500
Mazda	Mazda3	s Grand Touring 5-Door Automatic	2015	52,978	2.5L Inline-4 Gas	Gas	2	12,691
Mazda	CX-9	Touring FWD	2015	75,544	3.7L V-6 Gas	Gas	1	11,791
Mazda	Mazda3	i Grand Touring 5-Door Automatic	2015	45,050	2.0L Inline-4 Gas	Gas	1	12,748
Mazda	CX-5	Touring AWD Automatic	2015	38,691	2.5L Inline-4 Gas	Gas	1	15,500
Mazda	Mazda6	i Sport Manual	2015	100,492	2.5L Inline-4 Gas	Gas	2	7,600
Mazda	Mazda3	s Grand Touring 5-Door Automatic	2015	42,973	2.5L Inline-4 Gas	Gas	1	13,511
Mazda	CX-5	Touring FWD Automatic	2015	97,696	2.5L Inline-4 Gas	Gas	2	10,995
Mazda	Mazda3	i Grand Touring 4-Door Automatic	2015	47,953	2.0L Inline-4 Gas	Gas	2	11,950
Mazda	CX-5	Grand Touring AWD Automatic	2015	51,430	2.5L Inline-4 Gas	Gas	2	17,488
Mazda	Mazda6	i Touring Automatic	2015	80,410	2.5L Inline-4 Gas	Gas	1	11,352
Mazda	Mazda3	i Touring 5-Door Automatic	2015	75,492	2.0L Inline-4 Gas	Gas	2	9,493
Mazda	CX-5	Grand Touring FWD Automatic	2015	85,761	2.5L Inline-4 Gas	Gas	1	12,998
Mazda	Mazda3	i Grand Touring 5-Door Automatic	2015	92,906	2.0L Inline-4 Gas	Gas	1	11,994
Mazda	Mazda3	i Sport 4-Door Automatic	2015	86,019	2.0L Inline-4 Gas	Gas	3	9,145
Mazda	Mazda3	s Grand Touring 4-Door Manual	2015	49,931	2.5L Inline-4 Gas	Gas	1	13,995
Mazda	CX-5	Sport FWD Automatic	2015	108,880	2.0L Inline-4 Gas	Gas	2	10,200
Mazda	CX-5	Grand Touring AWD Automatic	2015	73,535	2.5L Inline-4 Gas	Gas	2	14,771
Mazda	CX-5	Grand Touring AWD Automatic	2015	69,136	2.5L Inline-4 Gas	Gas	2	15,291
Mazda	Mazda6	i Grand Touring Automatic	2015	51,836	2.5L Inline-4 Gas	Gas	1	15,910
Mazda	MX-5 Miata	Club Hard Top Auto	2015	35,010	2.0L Inline-4 Gas	Gas	3	16,590
Mazda	CX-9	Grand Touring FWD	2015	47,160	3.7L V-6 Gas	Gas	1	15,950
Mazda	Mazda3	i SV 4-Door Manual	2015	39,000	2.0L Inline-4 Gas	Gas	2	10,225
Mazda	CX-5	Grand Touring FWD Automatic	2015	80,743	2.5L Inline-4 Gas	Gas	1	12,336
Mazda	MX-5 Miata	Grand Touring Hard Top Auto	2015	88,981	2.0L Inline-4 Gas	Gas	1	11,494
Mazda	MX-5 Miata	Grand Touring Hard Top Manual	2015	34,501	2.0L Inline-4 Gas	Gas	2	18,990
Mazda	Mazda3	i Sport 4-Door Automatic	2015	90,181	2.0L Inline-4 Gas	Gas	2	8,263
Mazda	Mazda6	i Touring Automatic	2015	50,511	2.5L Inline-4 Gas	Gas	2	12,993
Mazda	Mazda3	i Touring 4-Door Automatic	2015	100,811	2.0L Inline-4 Gas	Gas	2	9,450
Mazda	Mazda3	i Sport 4-Door Automatic	2015	81,328	2.0L Inline-4 Gas	Gas	2	9,812
Mazda	CX-5	Grand Touring AWD Automatic	2015	86,767	2.5L Inline-4 Gas	Gas	2	14,599
Mazda	Mazda6	i Touring Automatic	2015	87,131	2.5L Inline-4 Gas	Gas	1	10,990
Mazda	CX-5	Sport FWD Automatic	2015	34,147	2.0L Inline-4 Gas	Gas	5	14,990
Mazda	Mazda6	i Sport Automatic	2015	115,285	2.5L Inline-4 Gas	Gas	1	9,745
Mazda	Mazda6	i Sport Automatic	2015	65,904	2.5L Inline-4 Gas	Gas	3	10,353
Mazda	Mazda3	i Sport 4-Door Automatic	2015	82,180	2.0L Inline-4 Gas	Gas	1	9,968
Mazda	CX-5	Grand Touring AWD Automatic	2015	95,609	2.5L Inline-4 Gas	Gas	1	12,955
Mazda	Mazda3	i Sport 4-Door Automatic	2015	87,447	2.0L Inline-4 Gas	Gas	2	9,999
Mazda	CX-5	Touring AWD Automatic	2015	74,450	2.5L Inline-4 Gas	Gas	1	13,935
Mazda	Mazda5	Sport	2015	126,776	2.5L Inline-4 Gas	Gas	3	6,499
Mazda	Mazda6	i Touring Automatic	2015	60,115	2.5L Inline-4 Gas	Gas	2	12,889
Mazda	Mazda6	i Touring Automatic	2015	34,988	2.5L Inline-4 Gas	Gas	1	14,990
Mazda	CX-5	Grand Touring AWD Automatic	2015	126,296	2.5L Inline-4 Gas	Gas	1	11,577
Mazda	CX-9	Touring FWD	2015	65,395	3.7L V-6 Gas	Gas	2	13,774
Mazda	CX-5	Touring AWD Automatic	2015	158,504	2.5L Inline-4 Gas	Gas	3	8,990
Mazda	CX-9	Grand Touring FWD	2015	88,229	3.7L V-6 Gas	Gas	2	11,995
Mazda	Mazda3	s Grand Touring 5-Door Automatic	2015	67,474	2.5L Inline-4 Gas	Gas	1	13,499
Mazda	Mazda3	i Sport 4-Door Automatic	2015	104,758	2.0L Inline-4 Gas	Gas	2	7,529
Mazda	Mazda6	i Sport Automatic	2016	52,860	2.5L Inline-4 Gas	Gas	2	13,990
Mazda	CX-5	Sport AWD Automatic	2016	93,228	2.5L Inline-4 Gas	Gas	1	12,998
Mazda	CX-5	Sport AWD Automatic	2016	81,536	2.5L Inline-4 Gas	Gas	2	13,988
Mazda	CX-5	Touring AWD Automatic	2016	55,426	2.5L Inline-4 Gas	Gas	2	13,500
Mazda	CX-5	Grand Touring FWD Automatic	2016	104,253	2.5L Inline-4 Gas	Gas	2	10,880
Mazda	CX-5	Grand Touring FWD Automatic	2016	63,502	2.5L Inline-4 Gas	Gas	2	12,800
Mazda	Mazda6	i Grand Touring Automatic	2016	205,485	2.5L Inline-4 Gas	Gas	1	8,297
Mazda	Mazda6	i Sport Automatic	2016	131,586	2.5L Inline-4 Gas	Gas	2	6,300
Mazda	Mazda3	i Grand Touring 4-Door Automatic	2016	64,491	2.0L Inline-4 Gas	Gas	1	11,500
Mazda	Mazda3	i Touring 5-Door Automatic	2016	35,621	2.0L Inline-4 Gas	Gas	2	10,800
Mazda	Mazda6	i Grand Touring Automatic	2016	89,962	2.5L Inline-4 Gas	Gas	2	10,997
Mazda	CX-5	2016.5 Grand Touring AWD Automatic	2016	22,250	2.5L Inline-4 Gas	Gas	1	17,495
Mazda	CX-5	Touring FWD Automatic	2016	75,131	2.5L Inline-4 Gas	Gas	1	12,880
Mazda	CX-5	2016.5 Grand Touring FWD Automatic	2016	43,795	2.5L Inline-4 Gas	Gas	1	15,950
Mazda	Mazda6	i Touring Automatic	2016	28,000	2.5L Inline-4 Gas	Gas	1	15,961
Mazda	CX-5	Sport FWD Automatic	2016	113,448	2.5L Inline-4 Gas	Gas	1	10,199
Mazda	Mazda3	i Sport 4-Door Automatic	2016	66,777	2.0L Inline-4 Gas	Gas	3	10,748
Mazda	CX-5	Grand Touring AWD Automatic	2016	67,351	2.5L Inline-4 Gas	Gas	1	16,000
Mazda	CX-5	2016.5 Grand Touring AWD Automatic	2016	18,050	2.5L Inline-4 Gas	Gas	1	18,995
Mazda	Mazda3	i Touring 5-Door Automatic	2016	84,367	2.0L Inline-4 Gas	Gas	1	11,012
Mazda	CX-5	2016.5 Sport AWD Automatic	2016	105,137	2.5L Inline-4 Gas	Gas	1	10,977
Mazda	Mazda3	i Sport 4-Door Automatic	2016	73,794	2.0L Inline-4 Gas	Gas	1	10,230
Mazda	CX-5	2016.5 Touring FWD Automatic	2016	79,195	2.5L Inline-4 Gas	Gas	1	12,185
Mazda	CX-3	Grand Touring AWD	2016	33,765	2.0L Inline-4 Gas	Gas	1	16,999
Mazda	CX-5	Sport FWD Manual	2016	36,876	2.0L Inline-4 Gas	Gas	1	13,650
Mazda	Mazda3	i Sport 4-Door Automatic	2016	50,491	2.0L Inline-4 Gas	Gas	1	11,500
Mazda	Mazda6	i Grand Touring Automatic	2016	70,602	2.5L Inline-4 Gas	Gas	1	15,599
Mazda	CX-5	Touring AWD Automatic	2016	120,770	2.5L Inline-4 Gas	Gas	3	9,999
Mazda	Mazda6	i Sport Automatic	2016	72,415	2.5L Inline-4 Gas	Gas	1	10,995
Mazda	CX-5	2016.5 Touring AWD Automatic	2016	108,000	2.5L Inline-4 Gas	Gas	1	11,695
Mazda	CX-5	Touring FWD Automatic	2016	79,451	2.5L Inline-4 Gas	Gas	1	11,900
Mazda	Mazda3	i Sport 4-Door Automatic	2016	61,069	2.0L Inline-4 Gas	Gas	2	10,999
Mazda	Mazda3	i Sport 4-Door Automatic	2016	133,299	2.0L Inline-4 Gas	Gas	3	6,995
Mazda	Mazda3	i Touring 4-Door Automatic	2016	43,282	2.0L Inline-4 Gas	Gas	1	10,955
Mazda	CX-5	2016.5 Grand Touring FWD Automatic	2016	100,651	2.5L Inline-4 Gas	Gas	1	12,999
Mazda	CX-5	2016.5 Touring FWD Automatic	2016	69,021	2.5L Inline-4 Gas	Gas	2	13,533
Mazda	CX-5	Touring FWD Automatic	2016	75,285	2.5L Inline-4 Gas	Gas	1	12,491
Mazda	Mazda3	i Touring 4-Door Automatic	2016	57,124	2.0L Inline-4 Gas	Gas	1	11,999
Mazda	Mazda3	i Touring 4-Door Automatic	2016	61,753	2.0L Inline-4 Gas	Gas	2	11,200
Mazda	CX-5	2016.5 Grand Touring FWD Automatic	2016	48,468	2.5L Inline-4 Gas	Gas	1	16,888
Mazda	CX-9	Touring AWD	2016	41,314	2.5L Inline-4 Gas Turbocharged	Gas	1	17,900
Mazda	MX-5 Miata	Grand Touring Automatic	2016	50,946	2.0L Inline-4 Gas	Gas	1	16,984
Mazda	CX-5	2016.5 Grand Touring FWD Automatic	2016	102,932	2.5L Inline-4 Gas	Gas	1	12,199
Mazda	CX-5	2016.5 Touring AWD Automatic	2016	51,903	2.5L Inline-4 Gas	Gas	2	15,449
Mazda	CX-5	Touring FWD Automatic	2016	67,134	2.5L Inline-4 Gas	Gas	2	12,500
Mazda	CX-5	Grand Touring FWD Automatic	2016	72,544	2.5L Inline-4 Gas	Gas	1	12,740
Mazda	CX-5	2016.5 Sport FWD Automatic	2016	43,629	2.5L Inline-4 Gas	Gas	2	13,995
Mazda	CX-3	Touring FWD	2016	72,117	2.0L Inline-4 Gas	Gas	2	11,999
Mazda	CX-5	2016.5 Touring FWD Automatic	2016	36,400	2.5L Inline-4 Gas	Gas	1	15,990
Mazda	CX-5	Grand Touring AWD Automatic	2016	116,558	2.5L Inline-4 Gas	Gas	1	13,000
Mazda	Mazda6	i Touring Automatic	2016	61,169	2.5L Inline-4 Gas	Gas	1	12,500
Mazda	Mazda6	i Grand Touring Automatic	2016	16,551	2.5L Inline-4 Gas	Gas	1	17,918
Mazda	Mazda3	i Touring 4-Door Automatic	2016	86,201	2.0L Inline-4 Gas	Gas	1	9,995
Mazda	CX-5	2016.5 Grand Touring FWD Automatic	2016	53,060	2.5L Inline-4 Gas	Gas	1	16,699
Mazda	Mazda3	i Sport 4-Door Automatic	2016	49,309	2.0L Inline-4 Gas	Gas	1	11,950
Mazda	CX-5	2016.5 Touring FWD Automatic	2016	86,000	2.5L Inline-4 Gas	Gas	1	10,690
Mazda	Mazda6	i Grand Touring Automatic	2016	120,659	2.5L Inline-4 Gas	Gas	1	10,656
Mazda	CX-5	2016.5 Touring FWD Automatic	2016	83,401	2.5L Inline-4 Gas	Gas	1	13,000
Mazda	CX-5	Sport AWD Automatic	2016	135,108	2.5L Inline-4 Gas	Gas	3	8,999
Mazda	Mazda3	i Sport 4-Door Automatic	2016	29,413	2.0L Inline-4 Gas	Gas	1	11,888
Mazda	CX-5	2016.5 Sport FWD Automatic	2016	22,187	2.5L Inline-4 Gas	Gas	3	15,990
Mazda	CX-3	Touring FWD	2016	73,891	2.0L Inline-4 Gas	Gas	3	12,200
Mazda	CX-5	2016.5 Grand Touring AWD Automatic	2016	84,338	2.5L Inline-4 Gas	Gas	1	15,000
Mazda	Mazda3	i Sport 4-Door Automatic	2016	53,328	2.0L Inline-4 Gas	Gas	1	11,723
Mazda	CX-5	2016.5 Touring AWD Automatic	2016	69,144	2.5L Inline-4 Gas	Gas	2	14,497
Mazda	CX-5	Grand Touring AWD Automatic	2016	99,273	2.5L Inline-4 Gas	Gas	1	14,000
Mazda	CX-5	Sport AWD Automatic	2016	132,416	2.5L Inline-4 Gas	Gas	2	9,500
Mazda	Mazda3	i Sport 5-Door Automatic	2016	26,276	2.0L Inline-4 Gas	Gas	1	12,988
Mazda	CX-5	Grand Touring FWD Automatic	2016	86,702	2.5L Inline-4 Gas	Gas	2	14,395
Mazda	CX-5	Touring AWD Automatic	2016	106,148	2.5L Inline-4 Gas	Gas	1	11,999
